salary,district,code,sex
18372.55,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
45317.91,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
33237.6,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
16862.92,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
69027.47,LODZKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
27422.45,LODZKIE,Pracownicy biurowi,Kobieta
18859.06,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
27342.32,LODZKIE,"Rolnicy, ogrodnicy, leśnicy i rybacy",Kobieta
21434.0,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
29526.32,LODZKIE,Pracownicy biurowi,Kobieta
41643.82,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
43745.4,LODZKIE,Technicy i inny średni personel,Kobieta
32034.24,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
34265.02,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
34231.27,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
23759.29,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
25935.22,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
23518.87,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
91031.28,MAZOWIECKIE,Pracownicy biurowi,Kobieta
89085.1,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
111462.29,MAZOWIECKIE,Specjaliści,Kobieta
70515.68,MAZOWIECKIE,Specjaliści,Mezczyzna
93225.94,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
80936.22,MAZOWIECKIE,Specjaliści,Mezczyzna
46671.31,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
77288.15,MAZOWIECKIE,Specjaliści,Mezczyzna
44241.86,MAZOWIECKIE,Specjaliści,Kobieta
74407.41,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
44425.98,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
81819.61,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
82856.77,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
391922.26,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
78433.17,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
95154.4,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
102527.34,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
84530.2,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
73743.69,MAZOWIECKIE,Specjaliści,Mezczyzna
75686.0,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
64064.77,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
51077.69,MAZOWIECKIE,Specjaliści,Mezczyzna
15543.0,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
32168.18,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
34858.59,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
38143.35,MAZOWIECKIE,Specjaliści,Kobieta
18434.66,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
16650.02,MAZOWIECKIE,Specjaliści,Kobieta
31776.38,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
33528.99,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
23823.27,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
32422.3,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
20556.19,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
13091.05,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
25108.72,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
19307.57,LODZKIE,Pracownicy usług i sprzedawcy,Kobieta
17405.57,LODZKIE,Pracownicy wykonujący prace proste,Mezczyzna
22026.2,LODZKIE,Pracownicy usług i sprzedawcy,Mezczyzna
20675.4,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
58742.56,MAZOWIECKIE,Specjaliści,Mezczyzna
58178.83,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
69492.3,MAZOWIECKIE,Specjaliści,Mezczyzna
71307.66,MAZOWIECKIE,Specjaliści,Kobieta
34803.5,POMORSKIE,Specjaliści,Kobieta
35893.96,POMORSKIE,Pracownicy biurowi,Kobieta
31138.99,POMORSKIE,Specjaliści,Kobieta
49772.22,POMORSKIE,Pracownicy biurowi,Kobieta
33498.49,POMORSKIE,Pracownicy biurowi,Kobieta
185166.84,POMORSKIE,Specjaliści,Kobieta
116674.97,POMORSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
28091.71,POMORSKIE,Pracownicy biurowi,Kobieta
37811.21,POMORSKIE,Specjaliści,Kobieta
28103.3,POMORSKIE,Pracownicy biurowi,Kobieta
19294.02,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
18474.59,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
21015.27,LODZKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
17113.02,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
7817.43,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
36770.71,LODZKIE,Pracownicy wykonujący prace proste,Mezczyzna
38905.17,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
49581.22,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
36016.42,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
51244.42,MAZOWIECKIE,Specjaliści,Mezczyzna
35818.46,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
40989.09,LODZKIE,Specjaliści,Kobieta
37540.44,LODZKIE,Specjaliści,Kobieta
27476.15,LODZKIE,Pracownicy wykonujący prace proste,Kobieta
34302.68,LODZKIE,Specjaliści,Kobieta
37407.47,LODZKIE,Technicy i inny średni personel,Kobieta
66962.29,LODZKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
23079.07,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
20087.36,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
28168.09,LODZKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
38773.38,MAZOWIECKIE,Pracownicy biurowi,Mezczyzna
43345.11,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
22554.26,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
22019.12,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
25176.73,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Kobieta
27650.07,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
20386.84,MAZOWIECKIE,Pracownicy wykonujący prace proste,Mezczyzna
30391.78,MAZOWIECKIE,Specjaliści,Mezczyzna
92477.36,MAZOWIECKIE,Specjaliści,Mezczyzna
43485.23,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
38661.5,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
33427.8,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
44016.82,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
41415.58,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
41503.97,MAZOWIECKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
35117.73,MAZOWIECKIE,Specjaliści,Kobieta
36693.79,MAZOWIECKIE,Specjaliści,Kobieta
33975.79,MAZOWIECKIE,Specjaliści,Kobieta
26685.94,MAZOWIECKIE,Specjaliści,Kobieta
52487.33,MAZOWIECKIE,Specjaliści,Kobieta
32381.63,MAZOWIECKIE,Specjaliści,Kobieta
54175.18,MAZOWIECKIE,Specjaliści,Kobieta
16037.23,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
18917.69,MAZOWIECKIE,Specjaliści,Kobieta
17639.29,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
8593.41,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
57313.55,MAZOWIECKIE,Specjaliści,Kobieta
39617.24,MAZOWIECKIE,Specjaliści,Kobieta
9898.81,MAZOWIECKIE,Specjaliści,Mezczyzna
55939.58,MAZOWIECKIE,Specjaliści,Kobieta
68907.76,MAZOWIECKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
26479.43,MAZOWIECKIE,Pracownicy wykonujący prace proste,Kobieta
38613.76,MAZOWIECKIE,Specjaliści,Mezczyzna
32009.94,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
62761.19,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
7336.15,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
61585.18,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
71977.27,MAZOWIECKIE,Technicy i inny średni personel,Mezczyzna
34705.81,MAZOWIECKIE,Technicy i inny średni personel,Kobieta
19235.95,MAZOWIECKIE,Pracownicy usług i sprzedawcy,Mezczyzna
27587.82,MAZOWIECKIE,Pracownicy biurowi,Mezczyzna
41867.86,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
22119.33,MAZOWIECKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
47632.27,MAZOWIECKIE,Specjaliści,Kobieta
60011.77,MAZOWIECKIE,Specjaliści,Kobieta
65273.97,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
49707.47,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
50902.53,WIELKOPOLSKIE,Specjaliści,Mezczyzna
44513.51,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
7846.8,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
34026.11,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
59258.07,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
11888.39,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
31139.2,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
52239.73,WIELKOPOLSKIE,Specjaliści,Kobieta
39756.56,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
29513.09,WIELKOPOLSKIE,Specjaliści,Kobieta
36611.6,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
32908.86,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
31764.01,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
61788.61,MAZOWIECKIE,Specjaliści,Kobieta
229261.17,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
131401.99,WIELKOPOLSKIE,Specjaliści,Mezczyzna
62050.64,WIELKOPOLSKIE,Specjaliści,Kobieta
68962.02,WIELKOPOLSKIE,Specjaliści,Kobieta
53018.91,WIELKOPOLSKIE,Specjaliści,Kobieta
63015.38,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
23454.58,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
30011.71,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
31165.2,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
22039.51,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
46739.08,WIELKOPOLSKIE,Specjaliści,Mezczyzna
39864.39,WIELKOPOLSKIE,Pracownicy biurowi,Kobieta
54954.68,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
47140.45,WIELKOPOLSKIE,Specjaliści,Mezczyzna
44106.18,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
44132.7,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
56675.26,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
55585.57,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
45057.25,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
62868.43,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
45501.16,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
62874.23,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
30275.52,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
17874.97,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
18749.18,WIELKOPOLSKIE,Pracownicy biurowi,Kobieta
40092.78,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
40913.66,WIELKOPOLSKIE,Specjaliści,Kobieta
57871.43,WIELKOPOLSKIE,Specjaliści,Kobieta
50434.67,WIELKOPOLSKIE,Specjaliści,Kobieta
41967.09,WIELKOPOLSKIE,Specjaliści,Kobieta
17767.39,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
16290.0,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
30398.01,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
39621.74,KUJAWSKO-POMORSKIE,Specjaliści,Mezczyzna
16652.82,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
52433.56,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
54966.36,WIELKOPOLSKIE,Specjaliści,Mezczyzna
28910.1,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
19089.49,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
55393.36,WIELKOPOLSKIE,Specjaliści,Mezczyzna
29573.5,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
44827.53,WIELKOPOLSKIE,Specjaliści,Mezczyzna
19458.63,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Mezczyzna
57236.63,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
16937.5,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
17483.46,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
19165.42,KUJAWSKO-POMORSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
16858.79,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
17699.4,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
16120.52,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
15929.15,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
22935.26,KUJAWSKO-POMORSKIE,Pracownicy wykonujący prace proste,Kobieta
20093.36,KUJAWSKO-POMORSKIE,Pracownicy usług i sprzedawcy,Kobieta
18396.16,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
17727.13,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Mezczyzna
31705.42,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
151623.47,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
67859.17,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
34830.49,WIELKOPOLSKIE,Pracownicy biurowi,Mezczyzna
68857.79,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
36196.41,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
41006.48,WIELKOPOLSKIE,Specjaliści,Kobieta
38825.67,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
30955.55,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Mezczyzna
57137.69,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
26709.97,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
24069.53,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
16753.77,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
17951.54,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
29011.18,WIELKOPOLSKIE,Specjaliści,Kobieta
50709.05,WIELKOPOLSKIE,Specjaliści,Kobieta
22378.46,WIELKOPOLSKIE,Specjaliści,Kobieta
30567.95,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
20296.74,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Mezczyzna
18428.9,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
22758.77,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
34830.36,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
16412.76,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
15957.54,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
31121.23,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
42509.73,LODZKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
175682.28,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
31492.98,WIELKOPOLSKIE,Specjaliści,Kobieta
36273.47,WIELKOPOLSKIE,Pracownicy biurowi,Mezczyzna
71057.41,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
55688.43,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
75319.83,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
50274.34,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
54766.99,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
75589.04,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
71497.62,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
46104.06,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
31311.24,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
17444.39,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
25236.04,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
40672.09,WIELKOPOLSKIE,Pracownicy biurowi,Kobieta
49615.91,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
71632.74,WIELKOPOLSKIE,Specjaliści,Mezczyzna
54115.03,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
41970.91,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
45374.53,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
363897.93,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
91562.54,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
52614.12,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
100176.31,WIELKOPOLSKIE,Specjaliści,Mezczyzna
48789.77,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
58697.56,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
80551.01,WIELKOPOLSKIE,Specjaliści,Mezczyzna
48573.98,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
62156.06,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
64470.87,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
47181.14,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
73473.61,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
58280.45,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
54616.67,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
84213.59,WIELKOPOLSKIE,Specjaliści,Mezczyzna
54789.14,WIELKOPOLSKIE,Pracownicy biurowi,Kobieta
68488.17,WIELKOPOLSKIE,Specjaliści,Kobieta
91476.58,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
42774.98,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
53646.01,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
64989.63,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
35901.49,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
61623.47,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
73005.4,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
69859.43,WIELKOPOLSKIE,Specjaliści,Mezczyzna
28216.28,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
79907.48,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
111082.13,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
80504.18,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
45154.53,WIELKOPOLSKIE,Specjaliści,Mezczyzna
34683.82,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
79261.06,WIELKOPOLSKIE,Pracownicy biurowi,Mezczyzna
45681.06,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
30074.55,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
17038.6,WIELKOPOLSKIE,Pracownicy wykonujący prace proste,Kobieta
39790.36,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
53663.95,WIELKOPOLSKIE,Pracownicy biurowi,Kobieta
35607.78,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
26939.3,WIELKOPOLSKIE,Specjaliści,Kobieta
208241.74,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
4540.82,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Mezczyzna
54786.58,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
49508.1,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
41927.54,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
30791.53,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
19517.62,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
23587.03,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
20313.06,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
28276.8,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
43156.4,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
22100.65,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
58500.97,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
37432.03,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
39305.64,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
28893.65,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
32503.98,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
43496.64,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
27748.67,WIELKOPOLSKIE,Technicy i inny średni personel,Kobieta
38468.4,WIELKOPOLSKIE,Specjaliści,Kobieta
35300.28,WIELKOPOLSKIE,Pracownicy biurowi,Kobieta
53916.22,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
63166.42,WIELKOPOLSKIE,Specjaliści,Kobieta
18496.53,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
10619.14,WIELKOPOLSKIE,Specjaliści,Kobieta
26486.8,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
76903.2,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Mezczyzna
44351.37,WIELKOPOLSKIE,Pracownicy biurowi,Mezczyzna
19550.13,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
17855.83,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
15281.7,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Kobieta
7771.86,WIELKOPOLSKIE,Operatorzy i monterzy maszyn i urządzeń,Mezczyzna
41607.04,WIELKOPOLSKIE,Specjaliści,Kobieta
39719.64,WIELKOPOLSKIE,Specjaliści,Kobieta
59958.54,WIELKOPOLSKIE,"Przedstawiciele władz publicznych, wyżsi urzędnicy i kierownicy",Kobieta
24850.63,WIELKOPOLSKIE,Specjaliści,Mezczyzna
105680.6,WIELKOPOLSKIE,Specjaliści,Kobieta
25795.66,WIELKOPOLSKIE,"Rolnicy, ogrodnicy, leśnicy i rybacy",Kobieta
76208.16,WIELKOPOLSKIE,Specjaliści,Mezczyzna
314061.13,WIELKOPOLSKIE,Specjaliści,Mezczyzna
85105.57,WIELKOPOLSKIE,Specjaliści,Mezczyzna
58957.19,WIELKOPOLSKIE,Specjaliści,Mezczyzna
48169.29,WIELKOPOLSKIE,Specjaliści,Kobieta
23104.58,WIELKOPOLSKIE,Technicy i inny średni personel,Mezczyzna
66300.0,POMORSKIE,Specjaliści,Mezczyzna
91965.37,POMORSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
17346.73,WIELKOPOLSKIE,Pracownicy usług i sprzedawcy,Kobieta
24531.17,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Kobieta
52966.14,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
19178.43,WIELKOPOLSKIE,Robotnicy przemysłowi i rzemieślnicy,Mezczyzna
